testing with
  lockable items: 100000
  threads       : 3
  transactions  : 1000000
  refs per tx   : 20

record init required 5 msec

RACE FOUND!, TX 0  item 37871
RACE FOUND!, TX 0  item 67443
RACE FOUND!, TX 0  item 32090
RACE FOUND!, TX 0  item 98737
RACE FOUND!, TX 0  item 85552
RACE FOUND!, TX 0  item 14536
RACE FOUND!, TX 0  item 53609
RACE FOUND!, TX 0  item 53609
RACE FOUND!, TX 0  item 67404
RACE FOUND!, TX 0  item 21863
RACE FOUND!, TX 0  item 11532
RACE FOUND!, TX 0  item 37689
RACE FOUND!, TX 0  item 51691
RACE FOUND!, TX 0  item 56149
RACE FOUND!, TX 0  item 86641
RACE FOUND!, TX 0  item 86641
RACE FOUND!, TX 0  item 68750
RACE FOUND!, TX 0  item 85873
RACE FOUND!, TX 0  item 90021
RACE FOUND!, TX 0  item 50277
RACE FOUND!, TX 0  item 42792
RACE FOUND!, TX 0  item 44446
RACE FOUND!, TX 0  item 44446
RACE FOUND!, TX 0  item 42765
RACE FOUND!, TX 0  item 46031
RACE FOUND!, TX 0  item 81862
RACE FOUND!, TX 0  item 93198
RACE FOUND!, TX 0  item 9440
RACE FOUND!, TX 0  item 85813
RACE FOUND!, TX 0  item 24016
RACE FOUND!, TX 0  item 24016
RACE FOUND!, TX 0  item 50911
RACE FOUND!, TX 0  item 96998
RACE FOUND!, TX 0  item 96998
RACE FOUND!, TX 0  item 61175
RACE FOUND!, TX 0  item 6687
RACE FOUND!, TX 0  item 42590
RACE FOUND!, TX 0  item 6231
RACE FOUND!, TX 0  item 81921
RACE FOUND!, TX 0  item 55257
RACE FOUND!, TX 0  item 95392
RACE FOUND!, TX 0  item 95392
RACE FOUND!, TX 0  item 64395
RACE FOUND!, TX 0  item 19469
RACE FOUND!, TX 0  item 56156
RACE FOUND!, TX 0  item 67046
RACE FOUND!, TX 0  item 3114
RACE FOUND!, TX 0  item 84204
RACE FOUND!, TX 0  item 96853
RACE FOUND!, TX 0  item 74313
RACE FOUND!, TX 0  item 75021
RACE FOUND!, TX 0  item 75021
RACE FOUND!, TX 0  item 54372
RACE FOUND!, TX 0  item 40008
RACE FOUND!, TX 0  item 61554
RACE FOUND!, TX 0  item 93646
RACE FOUND!, TX 0  item 55608
RACE FOUND!, TX 0  item 15436
TX 0 took 2800 msec
TX 0 took 2801 msec
TX 0 took 2806 msec

transactions required 2806 msec
clean-up required 0 msec
